call_id,date,week_start,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
325,2025-01-08,2025-01-06,12,106,Frank Miller,Phone,19.09,0.79,True,3
326,2025-01-08,2025-01-06,9,106,Frank Miller,Chat,12.74,1.68,True,4
327,2025-01-08,2025-01-06,17,103,Carol White,Phone,12.58,7.29,True,4
328,2025-01-08,2025-01-06,16,102,Bob Smith,Email,6.14,7.31,False,3
329,2025-01-08,2025-01-06,12,104,David Brown,WhatsApp,13.24,2.09,True,4
330,2025-01-08,2025-01-06,12,106,Frank Miller,Email,21.59,1.4,True,1
331,2025-01-08,2025-01-06,14,104,David Brown,Phone,15.35,3.28,True,1
332,2025-01-08,2025-01-06,12,101,Alice Johnson,Email,13.36,1.75,True,4
333,2025-01-08,2025-01-06,10,101,Alice Johnson,WhatsApp,22.55,3.98,False,2
334,2025-01-08,2025-01-06,17,104,David Brown,WhatsApp,18.32,2.73,False,1
335,2025-01-08,2025-01-06,8,106,Frank Miller,Chat,8.66,0.84,False,1
336,2025-01-08,2025-01-06,18,102,Bob Smith,Email,18.44,1.3,True,4
337,2025-01-08,2025-01-06,13,106,Frank Miller,Phone,19.68,0.11,True,3
338,2025-01-08,2025-01-06,16,101,Alice Johnson,Phone,13.28,0.76,True,5
339,2025-01-08,2025-01-06,13,105,Emma Davis,WhatsApp,12.21,4.36,False,3
340,2025-01-08,2025-01-06,10,101,Alice Johnson,Phone,8.9,0.49,False,2
341,2025-01-08,2025-01-06,15,106,Frank Miller,Phone,15.18,2.57,False,2
342,2025-01-08,2025-01-06,19,103,Carol White,Phone,13.2,14.13,True,5
343,2025-01-08,2025-01-06,10,105,Emma Davis,Phone,14.63,1.38,True,2
344,2025-01-08,2025-01-06,11,105,Emma Davis,Chat,1.83,5.37,True,5
345,2025-01-08,2025-01-06,11,102,Bob Smith,Phone,21.46,2.8,True,1
346,2025-01-08,2025-01-06,8,102,Bob Smith,Phone,14.12,4.87,True,4
347,2025-01-08,2025-01-06,19,102,Bob Smith,Email,15.23,0.87,False,1
348,2025-01-08,2025-01-06,8,104,David Brown,Phone,17.18,1.9,True,5
349,2025-01-08,2025-01-06,10,106,Frank Miller,Phone,20.47,1.63,True,2
350,2025-01-08,2025-01-06,10,106,Frank Miller,Email,14.63,2.09,True,4
351,2025-01-08,2025-01-06,14,103,Carol White,Chat,14.41,3.3,True,4
352,2025-01-08,2025-01-06,12,101,Alice Johnson,Chat,16.72,0.32,False,1
353,2025-01-08,2025-01-06,14,103,Carol White,Phone,18.06,0.06,True,2
354,2025-01-08,2025-01-06,8,103,Carol White,Email,10.0,0.33,True,2
355,2025-01-08,2025-01-06,8,101,Alice Johnson,Phone,10.18,6.34,False,2
356,2025-01-08,2025-01-06,18,102,Bob Smith,Phone,12.36,3.45,True,3
357,2025-01-08,2025-01-06,17,106,Frank Miller,Chat,14.18,6.5,True,5
358,2025-01-08,2025-01-06,17,101,Alice Johnson,Phone,16.66,1.98,False,3
359,2025-01-08,2025-01-06,8,103,Carol White,WhatsApp,7.71,1.39,True,5
360,2025-01-08,2025-01-06,9,104,David Brown,WhatsApp,22.66,0.19,True,4
361,2025-01-08,2025-01-06,16,106,Frank Miller,Email,11.89,3.94,True,2
362,2025-01-08,2025-01-06,10,105,Emma Davis,Phone,9.66,2.11,False,1
363,2025-01-08,2025-01-06,17,103,Carol White,Phone,13.39,2.31,True,5
364,2025-01-08,2025-01-06,13,101,Alice Johnson,Chat,18.83,1.73,True,1
365,2025-01-08,2025-01-06,12,106,Frank Miller,WhatsApp,15.16,0.75,True,2
366,2025-01-08,2025-01-06,16,105,Emma Davis,Chat,17.13,3.01,True,4
367,2025-01-08,2025-01-06,10,105,Emma Davis,Email,16.21,3.42,False,1
368,2025-01-08,2025-01-06,9,105,Emma Davis,Email,10.31,1.84,False,2
369,2025-01-08,2025-01-06,18,105,Emma Davis,Phone,15.5,0.03,True,5
370,2025-01-08,2025-01-06,12,105,Emma Davis,WhatsApp,8.57,2.41,True,1
371,2025-01-08,2025-01-06,8,103,Carol White,Email,9.96,1.54,True,3
372,2025-01-08,2025-01-06,15,101,Alice Johnson,Phone,8.93,3.33,True,2
373,2025-01-08,2025-01-06,11,101,Alice Johnson,Email,13.16,2.99,True,5
374,2025-01-08,2025-01-06,13,106,Frank Miller,Email,12.78,0.92,True,2
375,2025-01-08,2025-01-06,19,101,Alice Johnson,Phone,20.2,0.37,True,4
376,2025-01-08,2025-01-06,16,105,Emma Davis,WhatsApp,7.11,0.83,True,2
377,2025-01-08,2025-01-06,17,103,Carol White,Phone,20.99,1.37,True,2
378,2025-01-08,2025-01-06,10,105,Emma Davis,Chat,14.8,0.13,False,1
379,2025-01-08,2025-01-06,14,102,Bob Smith,WhatsApp,26.31,0.17,False,2
380,2025-01-08,2025-01-06,10,101,Alice Johnson,Chat,8.19,0.98,True,3
381,2025-01-08,2025-01-06,18,105,Emma Davis,Phone,16.73,0.35,False,1
382,2025-01-08,2025-01-06,14,102,Bob Smith,Phone,9.1,2.32,True,2
383,2025-01-08,2025-01-06,10,105,Emma Davis,Chat,23.59,3.37,False,1
384,2025-01-08,2025-01-06,18,101,Alice Johnson,Phone,6.08,2.1,True,4
385,2025-01-08,2025-01-06,14,106,Frank Miller,Phone,25.87,1.07,True,5
386,2025-01-08,2025-01-06,16,104,David Brown,Phone,15.5,6.03,True,1
387,2025-01-08,2025-01-06,10,106,Frank Miller,WhatsApp,14.21,0.98,True,5
388,2025-01-08,2025-01-06,14,101,Alice Johnson,Phone,20.97,3.16,False,3
389,2025-01-08,2025-01-06,12,105,Emma Davis,Phone,7.99,0.76,True,3
390,2025-01-08,2025-01-06,10,102,Bob Smith,Chat,9.0,3.34,False,1
391,2025-01-08,2025-01-06,17,102,Bob Smith,Phone,11.21,3.58,True,5
392,2025-01-08,2025-01-06,15,103,Carol White,Chat,11.2,0.62,False,1
393,2025-01-08,2025-01-06,14,102,Bob Smith,WhatsApp,24.55,2.52,True,4
394,2025-01-08,2025-01-06,12,106,Frank Miller,Phone,18.17,17.25,True,3
395,2025-01-08,2025-01-06,11,106,Frank Miller,Chat,15.03,9.25,True,3
396,2025-01-08,2025-01-06,16,106,Frank Miller,Phone,20.4,0.11,True,1
397,2025-01-08,2025-01-06,10,102,Bob Smith,Chat,15.47,8.11,True,1
398,2025-01-08,2025-01-06,15,104,David Brown,Phone,17.94,2.62,True,5
399,2025-01-08,2025-01-06,8,105,Emma Davis,WhatsApp,10.71,0.09,True,4
400,2025-01-08,2025-01-06,15,102,Bob Smith,Phone,16.22,0.02,True,1
401,2025-01-08,2025-01-06,16,104,David Brown,Phone,19.26,0.6,True,5
402,2025-01-08,2025-01-06,13,102,Bob Smith,WhatsApp,11.84,0.29,True,2
403,2025-01-08,2025-01-06,10,102,Bob Smith,Chat,11.09,1.84,True,1
404,2025-01-08,2025-01-06,16,102,Bob Smith,Phone,19.57,3.48,True,4
405,2025-01-08,2025-01-06,11,102,Bob Smith,Email,12.3,0.08,True,4
406,2025-01-08,2025-01-06,9,106,Frank Miller,Chat,18.07,2.85,False,2
407,2025-01-08,2025-01-06,9,102,Bob Smith,Email,20.9,0.11,True,3
408,2025-01-08,2025-01-06,15,104,David Brown,Phone,25.35,6.27,False,1
409,2025-01-08,2025-01-06,9,101,Alice Johnson,Chat,22.79,1.35,True,3
410,2025-01-08,2025-01-06,9,106,Frank Miller,Phone,9.11,0.76,False,2
411,2025-01-08,2025-01-06,19,101,Alice Johnson,WhatsApp,19.67,3.62,True,5
412,2025-01-08,2025-01-06,9,101,Alice Johnson,Phone,5.8,4.21,False,3
413,2025-01-08,2025-01-06,18,101,Alice Johnson,WhatsApp,10.28,5.17,True,3
414,2025-01-08,2025-01-06,12,104,David Brown,Email,13.05,2.07,True,1
415,2025-01-08,2025-01-06,10,101,Alice Johnson,Phone,23.92,17.6,True,4
416,2025-01-08,2025-01-06,11,106,Frank Miller,Phone,23.78,2.33,True,2
417,2025-01-08,2025-01-06,14,103,Carol White,Phone,14.57,13.31,True,5
418,2025-01-08,2025-01-06,8,101,Alice Johnson,Chat,14.84,0.23,True,4
419,2025-01-08,2025-01-06,15,103,Carol White,Chat,22.7,2.62,False,1
420,2025-01-08,2025-01-06,12,104,David Brown,Email,18.62,15.18,True,5
421,2025-01-08,2025-01-06,12,104,David Brown,WhatsApp,14.08,1.73,True,2
422,2025-01-08,2025-01-06,17,106,Frank Miller,Phone,12.11,1.03,True,4
423,2025-01-08,2025-01-06,10,104,David Brown,Chat,12.34,0.51,True,1
424,2025-01-08,2025-01-06,14,105,Emma Davis,Chat,9.33,4.14,True,5
425,2025-01-08,2025-01-06,15,104,David Brown,Phone,13.46,1.47,False,3
426,2025-01-08,2025-01-06,16,104,David Brown,Email,20.56,0.37,True,5
427,2025-01-08,2025-01-06,13,104,David Brown,WhatsApp,16.67,3.17,True,4
428,2025-01-08,2025-01-06,11,101,Alice Johnson,Phone,13.34,2.91,True,2
429,2025-01-08,2025-01-06,12,101,Alice Johnson,Phone,6.1,6.62,True,4
430,2025-01-08,2025-01-06,9,101,Alice Johnson,Email,9.81,2.35,True,3
431,2025-01-08,2025-01-06,8,102,Bob Smith,Phone,13.13,6.85,False,1
432,2025-01-08,2025-01-06,11,102,Bob Smith,Email,14.28,3.21,True,1
433,2025-01-08,2025-01-06,14,102,Bob Smith,Phone,4.21,12.6,False,1
434,2025-01-08,2025-01-06,15,102,Bob Smith,Email,12.43,0.15,True,2
435,2025-01-08,2025-01-06,9,105,Emma Davis,Chat,4.84,0.24,True,2
436,2025-01-08,2025-01-06,17,104,David Brown,Chat,11.1,0.44,True,2
437,2025-01-08,2025-01-06,13,103,Carol White,WhatsApp,9.55,11.04,True,2
438,2025-01-08,2025-01-06,19,105,Emma Davis,WhatsApp,19.75,2.44,True,5
439,2025-01-08,2025-01-06,12,103,Carol White,WhatsApp,22.36,0.76,True,1
440,2025-01-08,2025-01-06,13,103,Carol White,Phone,8.16,0.81,True,4
441,2025-01-08,2025-01-06,15,104,David Brown,Chat,21.97,1.29,True,3
442,2025-01-08,2025-01-06,12,101,Alice Johnson,Chat,13.29,8.63,True,1
443,2025-01-08,2025-01-06,15,104,David Brown,Phone,18.81,4.48,False,2
444,2025-01-08,2025-01-06,14,104,David Brown,Email,19.19,1.61,False,2
445,2025-01-08,2025-01-06,19,101,Alice Johnson,WhatsApp,15.04,8.24,True,5
446,2025-01-08,2025-01-06,17,104,David Brown,Chat,26.59,3.11,True,3
447,2025-01-08,2025-01-06,17,101,Alice Johnson,Chat,16.83,0.47,False,3
448,2025-01-08,2025-01-06,18,105,Emma Davis,Chat,22.19,4.68,False,1
449,2025-01-08,2025-01-06,15,104,David Brown,Email,17.12,3.49,True,2
450,2025-01-08,2025-01-06,14,104,David Brown,Phone,20.0,2.17,True,4
451,2025-01-08,2025-01-06,15,104,David Brown,Chat,22.47,2.46,True,4
452,2025-01-08,2025-01-06,15,103,Carol White,Chat,15.72,2.24,True,1
453,2025-01-08,2025-01-06,17,102,Bob Smith,Chat,13.28,7.11,False,2
454,2025-01-09,2025-01-06,10,106,Frank Miller,Chat,10.21,6.16,False,2
455,2025-01-09,2025-01-06,19,102,Bob Smith,Email,19.27,4.27,True,2
456,2025-01-09,2025-01-06,15,101,Alice Johnson,Phone,10.21,0.91,False,3
457,2025-01-09,2025-01-06,10,101,Alice Johnson,Email,5.18,0.19,True,1
458,2025-01-09,2025-01-06,18,103,Carol White,Phone,10.72,1.06,True,3
459,2025-01-09,2025-01-06,13,106,Frank Miller,Phone,21.12,0.47,True,4
460,2025-01-09,2025-01-06,16,101,Alice Johnson,WhatsApp,24.9,1.14,True,2
461,2025-01-09,2025-01-06,8,104,David Brown,Email,10.44,1.56,False,3
462,2025-01-09,2025-01-06,15,104,David Brown,Phone,14.97,0.69,True,4
463,2025-01-09,2025-01-06,11,101,Alice Johnson,Email,19.93,4.73,True,1
464,2025-01-09,2025-01-06,12,105,Emma Davis,Chat,14.57,1.81,True,5
465,2025-01-09,2025-01-06,12,106,Frank Miller,Phone,25.34,0.84,True,1
466,2025-01-09,2025-01-06,16,102,Bob Smith,Chat,25.29,2.97,False,2
467,2025-01-09,2025-01-06,11,104,David Brown,WhatsApp,15.63,0.18,True,4
468,2025-01-09,2025-01-06,17,102,Bob Smith,Phone,14.94,2.91,True,2
469,2025-01-09,2025-01-06,13,104,David Brown,Phone,12.39,0.83,False,3
470,2025-01-09,2025-01-06,8,103,Carol White,Phone,12.6,1.54,True,3
471,2025-01-09,2025-01-06,11,102,Bob Smith,WhatsApp,15.81,1.26,True,3
472,2025-01-09,2025-01-06,9,101,Alice Johnson,WhatsApp,23.15,0.52,False,1
473,2025-01-09,2025-01-06,16,103,Carol White,WhatsApp,11.53,0.99,True,5
474,2025-01-09,2025-01-06,15,103,Carol White,Phone,11.8,3.6,True,1
475,2025-01-09,2025-01-06,16,105,Emma Davis,WhatsApp,17.05,3.48,True,2
476,2025-01-09,2025-01-06,17,102,Bob Smith,Chat,16.09,4.61,True,4
477,2025-01-09,2025-01-06,16,104,David Brown,Phone,5.75,2.59,True,3
478,2025-01-09,2025-01-06,8,103,Carol White,Phone,16.02,0.77,True,2
479,2025-01-09,2025-01-06,10,102,Bob Smith,Chat,16.24,1.14,True,3
480,2025-01-09,2025-01-06,13,102,Bob Smith,Email,16.3,2.21,False,2
481,2025-01-09,2025-01-06,18,103,Carol White,Chat,20.25,1.15,True,5
482,2025-01-09,2025-01-06,18,105,Emma Davis,Phone,17.51,6.3,True,4
483,2025-01-09,2025-01-06,10,102,Bob Smith,Chat,19.46,7.85,True,5
484,2025-01-09,2025-01-06,10,101,Alice Johnson,Email,16.91,1.46,True,5
485,2025-01-09,2025-01-06,12,105,Emma Davis,Email,8.09,7.32,True,4
486,2025-01-09,2025-01-06,18,103,Carol White,Chat,18.27,2.24,False,1
487,2025-01-09,2025-01-06,15,103,Carol White,Chat,5.93,9.32,False,2
488,2025-01-09,2025-01-06,11,105,Emma Davis,Phone,14.84,8.98,True,4
489,2025-01-09,2025-01-06,18,102,Bob Smith,Email,13.8,4.2,True,1
490,2025-01-09,2025-01-06,17,101,Alice Johnson,WhatsApp,19.88,1.08,False,2
491,2025-01-09,2025-01-06,13,104,David Brown,Chat,23.87,1.0,False,2
492,2025-01-09,2025-01-06,8,103,Carol White,Phone,14.14,4.8,True,4
493,2025-01-09,2025-01-06,9,102,Bob Smith,Chat,20.55,1.3,True,2
494,2025-01-09,2025-01-06,9,104,David Brown,Email,13.97,0.3,True,4
495,2025-01-09,2025-01-06,15,106,Frank Miller,WhatsApp,22.74,0.02,True,5
496,2025-01-09,2025-01-06,18,106,Frank Miller,Chat,17.8,10.81,True,1
497,2025-01-09,2025-01-06,17,103,Carol White,Email,22.87,2.62,True,2
498,2025-01-09,2025-01-06,9,103,Carol White,Email,17.64,0.04,True,1
499,2025-01-09,2025-01-06,15,106,Frank Miller,Email,7.61,1.21,True,2
500,2025-01-09,2025-01-06,11,101,Alice Johnson,Email,27.28,4.03,True,4
501,2025-01-09,2025-01-06,14,104,David Brown,Email,16.1,2.17,True,1
502,2025-01-09,2025-01-06,17,101,Alice Johnson,Chat,13.31,12.5,True,1
503,2025-01-09,2025-01-06,11,105,Emma Davis,Email,12.71,0.58,False,3
504,2025-01-09,2025-01-06,9,105,Emma Davis,WhatsApp,12.64,2.57,False,1
505,2025-01-09,2025-01-06,13,101,Alice Johnson,WhatsApp,20.88,0.04,True,2
506,2025-01-09,2025-01-06,12,102,Bob Smith,Chat,17.55,0.61,False,3
507,2025-01-09,2025-01-06,12,103,Carol White,WhatsApp,15.73,5.5,False,3
508,2025-01-09,2025-01-06,8,101,Alice Johnson,Phone,11.95,2.4,True,3
509,2025-01-09,2025-01-06,17,104,David Brown,Phone,5.84,0.6,True,2
510,2025-01-09,2025-01-06,17,104,David Brown,Phone,12.92,1.87,True,1
511,2025-01-09,2025-01-06,13,103,Carol White,Chat,20.59,4.79,True,3
512,2025-01-09,2025-01-06,17,105,Emma Davis,Phone,19.79,2.56,True,2
513,2025-01-09,2025-01-06,8,105,Emma Davis,Phone,10.96,3.68,True,1
514,2025-01-09,2025-01-06,12,106,Frank Miller,Phone,12.75,6.41,False,2
515,2025-01-09,2025-01-06,16,104,David Brown,Chat,11.36,0.61,True,2
516,2025-01-09,2025-01-06,19,102,Bob Smith,Phone,19.37,4.69,True,3
517,2025-01-09,2025-01-06,11,104,David Brown,Chat,17.45,1.53,True,2
518,2025-01-09,2025-01-06,12,102,Bob Smith,Phone,11.21,2.58,True,2
519,2025-01-09,2025-01-06,16,104,David Brown,Email,8.53,1.99,True,2
520,2025-01-09,2025-01-06,11,105,Emma Davis,Chat,17.38,11.26,False,2
521,2025-01-09,2025-01-06,12,102,Bob Smith,Chat,8.24,0.23,False,3
522,2025-01-09,2025-01-06,9,106,Frank Miller,Phone,4.27,0.85,True,3
523,2025-01-09,2025-01-06,16,105,Emma Davis,Email,11.78,3.91,True,3
524,2025-01-09,2025-01-06,17,101,Alice Johnson,Chat,1.0,2.13,True,5
525,2025-01-09,2025-01-06,11,101,Alice Johnson,Email,22.06,6.73,False,2
526,2025-01-09,2025-01-06,19,104,David Brown,Phone,13.38,1.21,True,1
527,2025-01-09,2025-01-06,19,102,Bob Smith,Phone,16.66,1.0,True,4
528,2025-01-09,2025-01-06,11,105,Emma Davis,Chat,11.1,1.06,True,3
529,2025-01-09,2025-01-06,10,106,Frank Miller,Email,15.59,0.19,True,3
530,2025-01-09,2025-01-06,15,103,Carol White,WhatsApp,23.69,3.52,True,4
531,2025-01-09,2025-01-06,15,102,Bob Smith,WhatsApp,3.25,3.56,True,3
532,2025-01-09,2025-01-06,19,106,Frank Miller,Phone,18.07,1.2,True,2
533,2025-01-09,2025-01-06,10,106,Frank Miller,Email,10.37,1.57,True,3
534,2025-01-09,2025-01-06,16,105,Emma Davis,Phone,11.45,5.1,True,3
535,2025-01-09,2025-01-06,16,105,Emma Davis,WhatsApp,12.54,0.35,True,2
536,2025-01-09,2025-01-06,14,105,Emma Davis,Phone,5.42,10.26,True,4
537,2025-01-09,2025-01-06,16,103,Carol White,Phone,19.41,8.47,True,4
538,2025-01-09,2025-01-06,16,106,Frank Miller,Email,27.01,1.69,False,3
539,2025-01-09,2025-01-06,19,105,Emma Davis,Chat,15.84,2.54,True,4
540,2025-01-09,2025-01-06,17,106,Frank Miller,Chat,17.08,0.82,True,1
541,2025-01-09,2025-01-06,9,102,Bob Smith,WhatsApp,16.61,2.41,True,2
542,2025-01-09,2025-01-06,8,104,David Brown,Phone,15.91,6.5,False,2
543,2025-01-09,2025-01-06,12,106,Frank Miller,Phone,1.0,3.52,True,4
544,2025-01-09,2025-01-06,15,102,Bob Smith,Phone,14.2,0.24,False,1
545,2025-01-09,2025-01-06,12,103,Carol White,Phone,9.74,6.96,False,3
546,2025-01-09,2025-01-06,16,102,Bob Smith,WhatsApp,2.64,1.08,True,1
547,2025-01-09,2025-01-06,16,103,Carol White,Phone,13.21,4.31,True,1
548,2025-01-09,2025-01-06,11,106,Frank Miller,Email,21.31,1.38,True,5
549,2025-01-09,2025-01-06,11,101,Alice Johnson,WhatsApp,14.61,0.81,True,2
550,2025-01-09,2025-01-06,10,106,Frank Miller,Phone,14.33,1.02,True,5
551,2025-01-09,2025-01-06,18,103,Carol White,WhatsApp,12.39,2.42,True,5
552,2025-01-09,2025-01-06,9,103,Carol White,WhatsApp,16.37,1.83,True,3
553,2025-01-09,2025-01-06,10,102,Bob Smith,Phone,16.12,0.37,True,5
554,2025-01-09,2025-01-06,9,104,David Brown,Chat,24.09,0.16,False,3
555,2025-01-09,2025-01-06,8,106,Frank Miller,Email,21.25,1.4,False,3
556,2025-01-09,2025-01-06,8,105,Emma Davis,Phone,14.4,2.54,True,2
557,2025-01-09,2025-01-06,11,106,Frank Miller,WhatsApp,13.52,0.81,False,1
558,2025-01-09,2025-01-06,13,103,Carol White,Email,22.03,4.33,True,4
559,2025-01-09,2025-01-06,16,106,Frank Miller,Email,19.94,2.07,True,5
560,2025-01-09,2025-01-06,10,102,Bob Smith,Email,14.53,1.07,True,1
561,2025-01-10,2025-01-06,17,101,Alice Johnson,WhatsApp,11.97,1.93,True,2
562,2025-01-10,2025-01-06,11,104,David Brown,Phone,21.04,0.91,False,3
563,2025-01-10,2025-01-06,17,101,Alice Johnson,Chat,19.47,2.59,True,2
564,2025-01-10,2025-01-06,11,103,Carol White,Chat,24.41,0.97,False,2
565,2025-01-10,2025-01-06,14,106,Frank Miller,WhatsApp,11.42,0.89,True,1
566,2025-01-10,2025-01-06,9,105,Emma Davis,Chat,12.99,4.34,True,2
567,2025-01-10,2025-01-06,11,105,Emma Davis,Email,17.7,5.67,True,3
568,2025-01-10,2025-01-06,9,106,Frank Miller,Phone,10.92,3.56,True,1
569,2025-01-10,2025-01-06,18,104,David Brown,Email,18.03,0.0,True,2
570,2025-01-10,2025-01-06,10,106,Frank Miller,WhatsApp,10.93,0.2,True,4
571,2025-01-10,2025-01-06,8,102,Bob Smith,Chat,13.66,3.82,True,5
572,2025-01-10,2025-01-06,16,103,Carol White,Email,12.44,1.96,False,1
573,2025-01-10,2025-01-06,18,103,Carol White,Email,11.49,2.39,False,1
574,2025-01-10,2025-01-06,15,104,David Brown,Email,17.69,1.41,True,4
575,2025-01-10,2025-01-06,8,106,Frank Miller,Chat,12.2,9.96,False,1
576,2025-01-10,2025-01-06,19,104,David Brown,Email,20.71,2.48,True,4
577,2025-01-10,2025-01-06,12,104,David Brown,Phone,12.53,4.36,True,2
578,2025-01-10,2025-01-06,14,104,David Brown,Chat,23.52,4.22,True,2
579,2025-01-10,2025-01-06,11,105,Emma Davis,Email,17.43,16.01,True,1
580,2025-01-10,2025-01-06,11,104,David Brown,Email,20.39,0.68,False,3
581,2025-01-10,2025-01-06,14,101,Alice Johnson,Phone,15.68,3.87,True,2
582,2025-01-10,2025-01-06,16,103,Carol White,Phone,17.17,1.55,True,1
583,2025-01-10,2025-01-06,16,102,Bob Smith,Phone,14.41,0.5,False,1
584,2025-01-10,2025-01-06,9,105,Emma Davis,Phone,19.77,0.05,True,4
585,2025-01-10,2025-01-06,11,105,Emma Davis,Phone,14.87,0.71,True,1
586,2025-01-10,2025-01-06,19,101,Alice Johnson,Phone,21.69,0.3,True,5
587,2025-01-10,2025-01-06,16,106,Frank Miller,Chat,21.8,0.57,True,3
588,2025-01-10,2025-01-06,15,105,Emma Davis,Email,19.19,7.39,True,2
589,2025-01-10,2025-01-06,17,104,David Brown,Email,27.55,2.44,True,4
590,2025-01-10,2025-01-06,8,104,David Brown,Email,2.4,0.24,False,2
591,2025-01-10,2025-01-06,13,102,Bob Smith,Phone,15.42,0.78,True,3
592,2025-01-10,2025-01-06,16,102,Bob Smith,WhatsApp,16.89,2.91,True,3
593,2025-01-10,2025-01-06,17,104,David Brown,WhatsApp,9.5,0.76,False,1
594,2025-01-10,2025-01-06,8,104,David Brown,Email,17.84,0.69,True,2
595,2025-01-10,2025-01-06,19,102,Bob Smith,Phone,17.02,1.24,True,3
596,2025-01-10,2025-01-06,17,105,Emma Davis,Chat,13.1,7.92,True,4
597,2025-01-10,2025-01-06,16,105,Emma Davis,Phone,10.24,1.91,False,3
598,2025-01-10,2025-01-06,15,102,Bob Smith,Phone,15.4,1.46,True,5
599,2025-01-10,2025-01-06,14,102,Bob Smith,Chat,9.79,4.09,True,1
600,2025-01-10,2025-01-06,13,102,Bob Smith,Phone,19.02,0.02,True,1
601,2025-01-10,2025-01-06,16,106,Frank Miller,Chat,11.22,0.88,True,3
602,2025-01-10,2025-01-06,13,103,Carol White,Phone,19.6,0.21,False,2
603,2025-01-10,2025-01-06,11,102,Bob Smith,WhatsApp,8.97,0.51,True,4
604,2025-01-10,2025-01-06,9,106,Frank Miller,Email,13.94,1.12,True,5
605,2025-01-10,2025-01-06,9,106,Frank Miller,Phone,11.25,6.48,False,3
606,2025-01-10,2025-01-06,14,106,Frank Miller,Phone,20.37,6.21,False,2
607,2025-01-10,2025-01-06,15,106,Frank Miller,Chat,19.96,0.68,False,1
608,2025-01-10,2025-01-06,16,104,David Brown,WhatsApp,1.0,2.39,True,4
609,2025-01-10,2025-01-06,18,104,David Brown,Phone,10.58,1.37,True,3
610,2025-01-10,2025-01-06,9,101,Alice Johnson,Chat,17.91,4.7,False,1
611,2025-01-10,2025-01-06,10,104,David Brown,Chat,9.21,2.33,True,3
612,2025-01-10,2025-01-06,19,104,David Brown,Phone,19.43,10.08,True,2
613,2025-01-10,2025-01-06,9,103,Carol White,Email,8.23,0.21,True,2
614,2025-01-10,2025-01-06,12,101,Alice Johnson,WhatsApp,10.75,2.7,True,2
615,2025-01-10,2025-01-06,8,102,Bob Smith,Phone,17.94,0.41,True,1
616,2025-01-10,2025-01-06,18,104,David Brown,Chat,8.75,0.55,True,1
617,2025-01-10,2025-01-06,13,102,Bob Smith,WhatsApp,9.0,3.94,True,1
618,2025-01-10,2025-01-06,16,106,Frank Miller,Email,17.46,0.79,False,3
619,2025-01-10,2025-01-06,8,103,Carol White,Email,12.0,0.92,True,3
620,2025-01-10,2025-01-06,9,103,Carol White,Phone,13.98,1.35,False,3
621,2025-01-10,2025-01-06,18,104,David Brown,Phone,18.6,1.88,True,4
622,2025-01-10,2025-01-06,9,104,David Brown,Phone,11.29,1.69,True,1
623,2025-01-10,2025-01-06,8,101,Alice Johnson,Chat,15.37,2.63,True,5
624,2025-01-10,2025-01-06,11,102,Bob Smith,Email,13.06,2.1,True,1
625,2025-01-10,2025-01-06,15,106,Frank Miller,Chat,5.09,0.92,True,4
626,2025-01-10,2025-01-06,9,105,Emma Davis,Phone,9.39,5.95,True,2
627,2025-01-10,2025-01-06,13,105,Emma Davis,Phone,18.56,3.87,True,3
628,2025-01-10,2025-01-06,13,103,Carol White,Chat,16.5,1.77,False,1
629,2025-01-10,2025-01-06,17,104,David Brown,Phone,16.91,5.55,True,5
630,2025-01-10,2025-01-06,19,104,David Brown,WhatsApp,17.4,0.26,False,3
631,2025-01-10,2025-01-06,13,102,Bob Smith,Email,2.97,4.59,True,1
632,2025-01-10,2025-01-06,12,105,Emma Davis,WhatsApp,15.11,0.24,True,5
633,2025-01-10,2025-01-06,11,101,Alice Johnson,Chat,16.25,4.62,True,3
634,2025-01-10,2025-01-06,14,105,Emma Davis,WhatsApp,22.54,1.78,True,4
635,2025-01-10,2025-01-06,13,104,David Brown,Chat,15.03,8.57,True,4
636,2025-01-10,2025-01-06,17,104,David Brown,WhatsApp,17.75,5.05,False,3
637,2025-01-10,2025-01-06,10,102,Bob Smith,Chat,8.46,0.01,True,3
638,2025-01-10,2025-01-06,13,103,Carol White,Phone,15.1,1.44,False,1
639,2025-01-10,2025-01-06,15,104,David Brown,Phone,13.14,0.71,True,2
640,2025-01-10,2025-01-06,9,102,Bob Smith,Chat,19.98,0.92,False,1
641,2025-01-10,2025-01-06,16,105,Emma Davis,Phone,17.63,3.18,True,3
642,2025-01-10,2025-01-06,11,101,Alice Johnson,Chat,14.51,0.26,True,1
643,2025-01-10,2025-01-06,15,101,Alice Johnson,Chat,9.93,4.28,False,1
644,2025-01-10,2025-01-06,19,101,Alice Johnson,Phone,14.01,0.17,True,3
645,2025-01-10,2025-01-06,17,104,David Brown,WhatsApp,12.32,0.41,True,3
646,2025-01-10,2025-01-06,9,101,Alice Johnson,Chat,18.65,6.41,True,2
647,2025-01-10,2025-01-06,15,103,Carol White,Email,19.07,1.33,True,1
648,2025-01-10,2025-01-06,10,105,Emma Davis,Chat,9.85,0.92,True,2
649,2025-01-10,2025-01-06,17,101,Alice Johnson,Phone,16.19,0.45,True,1
