call_id,date,month,month_name,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
292,2025-01-02,2025-01-01,January 2025,11,103,Carol White,Phone,15.6,0.04,True,3
293,2025-01-02,2025-01-01,January 2025,13,103,Carol White,Phone,18.5,2.1,True,5
294,2025-01-02,2025-01-01,January 2025,11,105,Emma Davis,Phone,20.07,3.64,True,4
295,2025-01-02,2025-01-01,January 2025,18,106,Frank Miller,WhatsApp,10.89,4.23,True,1
296,2025-01-02,2025-01-01,January 2025,17,104,David Brown,Phone,13.62,1.63,True,3
297,2025-01-02,2025-01-01,January 2025,10,101,Alice Johnson,Email,12.7,6.95,True,2
298,2025-01-02,2025-01-01,January 2025,16,103,Carol White,WhatsApp,22.75,1.35,True,1
299,2025-01-02,2025-01-01,January 2025,15,104,David Brown,Email,16.06,1.37,True,3
300,2025-01-03,2025-01-01,January 2025,9,103,Carol White,WhatsApp,20.07,3.77,True,5
301,2025-01-03,2025-01-01,January 2025,13,105,Emma Davis,WhatsApp,11.86,0.94,True,5
302,2025-01-03,2025-01-01,January 2025,18,103,Carol White,Chat,8.71,0.1,True,2
303,2025-01-03,2025-01-01,January 2025,13,102,Bob Smith,Phone,14.91,2.48,False,3
304,2025-01-03,2025-01-01,January 2025,17,106,Frank Miller,Phone,13.35,1.94,False,2
305,2025-01-03,2025-01-01,January 2025,12,102,Bob Smith,Chat,5.97,4.07,True,5
306,2025-01-03,2025-01-01,January 2025,10,106,Frank Miller,Phone,17.46,0.37,True,4
307,2025-01-03,2025-01-01,January 2025,14,104,David Brown,Email,24.36,1.26,False,3
308,2025-01-03,2025-01-01,January 2025,12,103,Carol White,Email,15.92,3.03,True,5
309,2025-01-03,2025-01-01,January 2025,17,106,Frank Miller,Email,13.78,1.95,False,1
310,2025-01-03,2025-01-01,January 2025,13,103,Carol White,Phone,20.11,2.73,True,5
311,2025-01-03,2025-01-01,January 2025,16,102,Bob Smith,Email,16.48,6.84,True,5
312,2025-01-03,2025-01-01,January 2025,15,103,Carol White,Phone,11.78,4.08,True,4
313,2025-01-03,2025-01-01,January 2025,14,103,Carol White,Chat,12.23,14.4,False,2
314,2025-01-03,2025-01-01,January 2025,13,102,Bob Smith,Email,5.17,0.19,True,3
315,2025-01-03,2025-01-01,January 2025,8,102,Bob Smith,Email,22.21,0.23,False,1
316,2025-01-03,2025-01-01,January 2025,15,104,David Brown,Chat,11.97,0.96,True,5
317,2025-01-03,2025-01-01,January 2025,15,103,Carol White,Chat,13.25,4.57,True,3
318,2025-01-03,2025-01-01,January 2025,11,102,Bob Smith,Phone,22.86,3.86,True,2
319,2025-01-03,2025-01-01,January 2025,8,104,David Brown,Phone,15.45,0.48,True,3
320,2025-01-03,2025-01-01,January 2025,19,101,Alice Johnson,Email,15.56,0.55,True,4
321,2025-01-03,2025-01-01,January 2025,18,102,Bob Smith,Chat,14.88,5.6,False,2
322,2025-01-03,2025-01-01,January 2025,9,105,Emma Davis,Chat,13.1,4.19,False,3
323,2025-01-03,2025-01-01,January 2025,16,105,Emma Davis,Phone,11.48,3.77,False,2
324,2025-01-03,2025-01-01,January 2025,18,101,Alice Johnson,WhatsApp,17.4,0.24,True,2
325,2025-01-03,2025-01-01,January 2025,16,101,Alice Johnson,WhatsApp,17.2,8.03,True,1
326,2025-01-03,2025-01-01,January 2025,9,103,Carol White,Phone,17.04,3.04,True,1
327,2025-01-03,2025-01-01,January 2025,19,103,Carol White,Phone,14.55,1.74,False,3
328,2025-01-03,2025-01-01,January 2025,15,103,Carol White,Email,8.57,3.59,False,1
329,2025-01-03,2025-01-01,January 2025,11,101,Alice Johnson,Email,16.54,1.03,True,5
330,2025-01-03,2025-01-01,January 2025,8,102,Bob Smith,Phone,31.77,6.06,True,3
331,2025-01-03,2025-01-01,January 2025,9,102,Bob Smith,WhatsApp,12.15,0.09,False,1
332,2025-01-03,2025-01-01,January 2025,16,103,Carol White,Phone,11.42,0.62,False,2
333,2025-01-03,2025-01-01,January 2025,10,106,Frank Miller,WhatsApp,10.91,3.52,True,2
334,2025-01-03,2025-01-01,January 2025,14,104,David Brown,Phone,13.17,6.62,False,2
335,2025-01-03,2025-01-01,January 2025,8,105,Emma Davis,WhatsApp,17.92,2.43,False,1
336,2025-01-03,2025-01-01,January 2025,16,102,Bob Smith,Phone,10.29,1.49,True,3
337,2025-01-03,2025-01-01,January 2025,12,103,Carol White,Phone,11.09,1.32,True,1
338,2025-01-03,2025-01-01,January 2025,18,103,Carol White,Chat,18.16,1.56,True,1
339,2025-01-03,2025-01-01,January 2025,16,101,Alice Johnson,Phone,4.96,6.71,True,4
340,2025-01-03,2025-01-01,January 2025,12,104,David Brown,Email,20.42,0.17,True,5
341,2025-01-03,2025-01-01,January 2025,11,103,Carol White,Email,14.98,0.97,False,2
342,2025-01-03,2025-01-01,January 2025,19,106,Frank Miller,Chat,15.79,5.3,True,1
343,2025-01-03,2025-01-01,January 2025,17,105,Emma Davis,Email,11.94,4.53,True,1
344,2025-01-03,2025-01-01,January 2025,9,104,David Brown,Phone,8.9,8.32,True,4
345,2025-01-03,2025-01-01,January 2025,15,104,David Brown,Email,17.26,5.59,True,3
346,2025-01-03,2025-01-01,January 2025,9,103,Carol White,Email,11.64,0.08,True,3
347,2025-01-03,2025-01-01,January 2025,14,105,Emma Davis,Email,18.79,2.14,True,5
348,2025-01-03,2025-01-01,January 2025,8,101,Alice Johnson,Chat,13.88,0.79,False,3
349,2025-01-03,2025-01-01,January 2025,11,105,Emma Davis,WhatsApp,8.27,1.35,False,3
350,2025-01-03,2025-01-01,January 2025,19,106,Frank Miller,Phone,23.79,0.57,True,4
351,2025-01-03,2025-01-01,January 2025,8,101,Alice Johnson,Chat,15.92,3.4,True,1
352,2025-01-03,2025-01-01,January 2025,9,106,Frank Miller,Chat,12.48,0.8,True,5
353,2025-01-03,2025-01-01,January 2025,15,103,Carol White,Phone,7.52,2.46,True,4
354,2025-01-03,2025-01-01,January 2025,13,102,Bob Smith,Phone,19.11,1.06,False,1
355,2025-01-03,2025-01-01,January 2025,15,105,Emma Davis,Phone,24.3,5.27,False,3
356,2025-01-03,2025-01-01,January 2025,17,104,David Brown,Phone,10.78,0.86,False,2
357,2025-01-03,2025-01-01,January 2025,14,103,Carol White,Phone,17.12,4.28,True,4
358,2025-01-03,2025-01-01,January 2025,17,105,Emma Davis,Email,18.97,3.65,True,3
359,2025-01-03,2025-01-01,January 2025,15,101,Alice Johnson,Phone,15.01,2.78,True,1
360,2025-01-03,2025-01-01,January 2025,10,105,Emma Davis,Phone,11.11,1.76,True,1
361,2025-01-03,2025-01-01,January 2025,15,102,Bob Smith,Chat,14.36,5.23,False,1
362,2025-01-03,2025-01-01,January 2025,11,106,Frank Miller,Email,18.3,3.31,True,4
363,2025-01-03,2025-01-01,January 2025,17,103,Carol White,WhatsApp,9.67,0.27,True,1
364,2025-01-03,2025-01-01,January 2025,14,101,Alice Johnson,Phone,10.45,2.51,True,1
365,2025-01-03,2025-01-01,January 2025,19,103,Carol White,Phone,10.53,1.25,False,2
366,2025-01-03,2025-01-01,January 2025,11,104,David Brown,Phone,8.29,1.72,True,1
367,2025-01-03,2025-01-01,January 2025,19,102,Bob Smith,Phone,18.45,5.01,True,4
368,2025-01-03,2025-01-01,January 2025,12,104,David Brown,Phone,17.9,0.8,True,2
369,2025-01-03,2025-01-01,January 2025,17,101,Alice Johnson,Email,18.46,0.12,True,5
370,2025-01-03,2025-01-01,January 2025,15,101,Alice Johnson,Phone,19.13,0.85,True,4
371,2025-01-03,2025-01-01,January 2025,14,101,Alice Johnson,Chat,8.05,7.19,True,5
372,2025-01-03,2025-01-01,January 2025,8,102,Bob Smith,Phone,17.68,3.78,True,5
373,2025-01-03,2025-01-01,January 2025,12,101,Alice Johnson,WhatsApp,14.66,1.6,False,3
374,2025-01-03,2025-01-01,January 2025,18,103,Carol White,Phone,15.57,1.21,True,5
375,2025-01-03,2025-01-01,January 2025,16,101,Alice Johnson,Email,21.35,0.99,True,1
376,2025-01-03,2025-01-01,January 2025,12,101,Alice Johnson,Phone,22.46,0.59,True,3
377,2025-01-03,2025-01-01,January 2025,13,105,Emma Davis,WhatsApp,18.88,3.38,True,2
378,2025-01-03,2025-01-01,January 2025,8,105,Emma Davis,Chat,16.3,3.82,True,1
379,2025-01-03,2025-01-01,January 2025,8,101,Alice Johnson,Phone,19.65,0.68,True,1
380,2025-01-03,2025-01-01,January 2025,8,106,Frank Miller,Chat,14.33,2.03,True,1
381,2025-01-03,2025-01-01,January 2025,18,101,Alice Johnson,Email,20.6,1.7,True,4
382,2025-01-03,2025-01-01,January 2025,17,102,Bob Smith,Phone,4.5,3.18,False,2
383,2025-01-03,2025-01-01,January 2025,16,103,Carol White,Phone,14.97,0.3,True,5
384,2025-01-03,2025-01-01,January 2025,9,106,Frank Miller,Phone,16.99,4.52,False,1
385,2025-01-03,2025-01-01,January 2025,11,102,Bob Smith,Email,16.53,7.35,True,2
386,2025-01-03,2025-01-01,January 2025,12,105,Emma Davis,WhatsApp,24.52,0.72,True,5
387,2025-01-03,2025-01-01,January 2025,17,102,Bob Smith,Phone,20.02,2.61,True,3
388,2025-01-03,2025-01-01,January 2025,19,104,David Brown,Email,16.06,1.72,False,3
389,2025-01-03,2025-01-01,January 2025,17,106,Frank Miller,WhatsApp,5.24,1.51,True,1
390,2025-01-03,2025-01-01,January 2025,14,106,Frank Miller,Chat,18.44,4.07,True,4
391,2025-01-03,2025-01-01,January 2025,10,105,Emma Davis,Phone,17.54,5.08,False,2
392,2025-01-03,2025-01-01,January 2025,10,103,Carol White,Phone,6.98,2.59,True,4
393,2025-01-03,2025-01-01,January 2025,18,105,Emma Davis,Phone,12.07,0.47,True,1
394,2025-01-03,2025-01-01,January 2025,19,101,Alice Johnson,WhatsApp,4.78,2.31,True,1
395,2025-01-03,2025-01-01,January 2025,17,106,Frank Miller,Phone,10.87,1.25,False,3
396,2025-01-03,2025-01-01,January 2025,14,105,Emma Davis,Email,13.46,5.92,True,3
397,2025-01-03,2025-01-01,January 2025,13,104,David Brown,Phone,10.39,2.47,True,1
398,2025-01-03,2025-01-01,January 2025,11,101,Alice Johnson,Phone,17.31,3.5,False,1
399,2025-01-03,2025-01-01,January 2025,16,105,Emma Davis,Chat,9.37,0.35,False,2
400,2025-01-03,2025-01-01,January 2025,14,106,Frank Miller,Phone,11.9,0.84,True,4
401,2025-01-03,2025-01-01,January 2025,18,102,Bob Smith,Email,14.85,0.29,True,2
402,2025-01-03,2025-01-01,January 2025,17,103,Carol White,Email,15.63,1.56,True,4
403,2025-01-03,2025-01-01,January 2025,16,101,Alice Johnson,Phone,9.89,1.69,True,1
404,2025-01-03,2025-01-01,January 2025,10,101,Alice Johnson,Email,12.34,3.38,False,3
405,2025-01-03,2025-01-01,January 2025,9,106,Frank Miller,Chat,18.71,4.56,True,1
406,2025-01-03,2025-01-01,January 2025,15,105,Emma Davis,Phone,5.28,5.86,True,2
407,2025-01-03,2025-01-01,January 2025,11,104,David Brown,WhatsApp,23.81,16.56,True,3
408,2025-01-03,2025-01-01,January 2025,16,106,Frank Miller,Phone,11.1,5.26,False,3
409,2025-01-03,2025-01-01,January 2025,13,104,David Brown,WhatsApp,14.56,10.08,False,2
410,2025-01-03,2025-01-01,January 2025,15,105,Emma Davis,Chat,7.16,2.02,True,5
411,2025-01-03,2025-01-01,January 2025,11,106,Frank Miller,Phone,7.25,0.69,True,3
412,2025-01-03,2025-01-01,January 2025,19,103,Carol White,WhatsApp,17.82,2.92,True,2
413,2025-01-03,2025-01-01,January 2025,10,104,David Brown,Email,18.28,8.38,True,4
414,2025-01-03,2025-01-01,January 2025,9,102,Bob Smith,Email,22.6,0.13,True,1
415,2025-01-03,2025-01-01,January 2025,13,101,Alice Johnson,WhatsApp,19.14,2.0,True,5
416,2025-01-03,2025-01-01,January 2025,9,105,Emma Davis,Phone,8.9,6.14,True,5
417,2025-01-03,2025-01-01,January 2025,19,103,Carol White,WhatsApp,5.45,3.67,True,2
418,2025-01-03,2025-01-01,January 2025,10,105,Emma Davis,WhatsApp,19.13,0.51,True,1
419,2025-01-03,2025-01-01,January 2025,9,106,Frank Miller,Chat,17.76,4.26,True,1
420,2025-01-03,2025-01-01,January 2025,9,105,Emma Davis,Phone,10.44,2.02,False,1
421,2025-01-03,2025-01-01,January 2025,19,105,Emma Davis,Email,21.94,1.86,True,2
422,2025-01-03,2025-01-01,January 2025,15,104,David Brown,Phone,7.5,1.25,False,2
423,2025-01-03,2025-01-01,January 2025,11,102,Bob Smith,WhatsApp,13.41,0.09,True,2
424,2025-01-03,2025-01-01,January 2025,10,106,Frank Miller,WhatsApp,16.03,2.73,True,5
425,2025-01-03,2025-01-01,January 2025,11,106,Frank Miller,Email,20.19,1.8,True,1
426,2025-01-03,2025-01-01,January 2025,15,104,David Brown,Phone,12.52,2.74,True,4
427,2025-01-03,2025-01-01,January 2025,10,102,Bob Smith,WhatsApp,10.77,4.48,True,3
428,2025-01-03,2025-01-01,January 2025,16,106,Frank Miller,Phone,16.36,1.22,True,5
429,2025-01-03,2025-01-01,January 2025,9,101,Alice Johnson,WhatsApp,17.39,2.18,True,5
430,2025-01-03,2025-01-01,January 2025,13,102,Bob Smith,Email,12.14,4.76,True,5
431,2025-01-03,2025-01-01,January 2025,9,105,Emma Davis,Phone,14.82,2.28,True,4
432,2025-01-03,2025-01-01,January 2025,9,106,Frank Miller,Phone,17.55,0.53,True,5
433,2025-01-03,2025-01-01,January 2025,14,106,Frank Miller,Phone,16.48,6.54,False,3
434,2025-01-03,2025-01-01,January 2025,16,101,Alice Johnson,Email,14.83,1.7,True,3
435,2025-01-03,2025-01-01,January 2025,8,101,Alice Johnson,Phone,5.87,1.96,True,4
436,2025-01-03,2025-01-01,January 2025,18,105,Emma Davis,Phone,10.17,0.71,True,5
437,2025-01-03,2025-01-01,January 2025,15,104,David Brown,Phone,16.9,2.08,True,1
438,2025-01-03,2025-01-01,January 2025,11,103,Carol White,WhatsApp,15.81,1.49,True,2
439,2025-01-03,2025-01-01,January 2025,16,106,Frank Miller,Email,14.71,7.94,False,3
440,2025-01-03,2025-01-01,January 2025,10,101,Alice Johnson,Email,13.04,0.5,False,3
441,2025-01-03,2025-01-01,January 2025,13,101,Alice Johnson,Chat,16.16,0.88,True,2
442,2025-01-03,2025-01-01,January 2025,8,102,Bob Smith,Chat,15.69,2.75,True,5
443,2025-01-03,2025-01-01,January 2025,15,103,Carol White,Email,1.0,1.78,True,1
444,2025-01-03,2025-01-01,January 2025,16,105,Emma Davis,Chat,5.42,6.16,True,2
445,2025-01-03,2025-01-01,January 2025,18,103,Carol White,Phone,14.04,0.08,True,5
446,2025-01-03,2025-01-01,January 2025,11,105,Emma Davis,Phone,17.14,0.68,True,2
447,2025-01-03,2025-01-01,January 2025,18,106,Frank Miller,Phone,17.98,0.83,True,5
448,2025-01-03,2025-01-01,January 2025,12,101,Alice Johnson,Email,9.44,3.9,True,2
449,2025-01-03,2025-01-01,January 2025,16,103,Carol White,Phone,6.51,5.07,True,4
450,2025-01-03,2025-01-01,January 2025,16,103,Carol White,Email,21.98,4.23,True,3
451,2025-01-04,2025-01-01,January 2025,9,104,David Brown,WhatsApp,18.89,1.06,True,5
452,2025-01-04,2025-01-01,January 2025,18,103,Carol White,Email,11.17,0.6,True,5
453,2025-01-04,2025-01-01,January 2025,17,106,Frank Miller,WhatsApp,10.73,4.35,True,5
454,2025-01-04,2025-01-01,January 2025,14,105,Emma Davis,Email,5.45,0.77,False,1
455,2025-01-04,2025-01-01,January 2025,19,102,Bob Smith,WhatsApp,21.19,5.83,False,2
456,2025-01-04,2025-01-01,January 2025,18,106,Frank Miller,WhatsApp,12.39,2.62,True,5
457,2025-01-04,2025-01-01,January 2025,11,101,Alice Johnson,WhatsApp,16.07,6.91,True,3
458,2025-01-04,2025-01-01,January 2025,11,101,Alice Johnson,Phone,7.29,4.23,False,3
459,2025-01-04,2025-01-01,January 2025,11,103,Carol White,Phone,13.23,3.66,True,3
460,2025-01-04,2025-01-01,January 2025,18,102,Bob Smith,Email,6.22,13.74,False,2
461,2025-01-04,2025-01-01,January 2025,11,105,Emma Davis,Phone,21.24,1.91,False,3
462,2025-01-04,2025-01-01,January 2025,14,104,David Brown,WhatsApp,20.3,0.15,True,1
463,2025-01-04,2025-01-01,January 2025,13,104,David Brown,Chat,12.36,2.53,False,3
464,2025-01-04,2025-01-01,January 2025,14,101,Alice Johnson,Phone,6.32,2.38,True,2
465,2025-01-04,2025-01-01,January 2025,10,106,Frank Miller,Phone,5.13,1.5,False,3
466,2025-01-04,2025-01-01,January 2025,16,105,Emma Davis,WhatsApp,16.38,0.03,True,3
467,2025-01-04,2025-01-01,January 2025,19,103,Carol White,Phone,15.94,0.56,True,4
468,2025-01-04,2025-01-01,January 2025,18,105,Emma Davis,Chat,14.81,1.58,True,3
469,2025-01-04,2025-01-01,January 2025,9,104,David Brown,Phone,14.05,1.16,False,2
470,2025-01-04,2025-01-01,January 2025,18,101,Alice Johnson,Email,20.78,1.98,True,3
471,2025-01-04,2025-01-01,January 2025,17,101,Alice Johnson,Email,13.76,0.57,False,1
472,2025-01-04,2025-01-01,January 2025,16,103,Carol White,Phone,19.83,5.93,False,2
473,2025-01-04,2025-01-01,January 2025,13,101,Alice Johnson,Email,19.86,2.79,False,1
474,2025-01-05,2025-01-01,January 2025,12,104,David Brown,WhatsApp,10.72,5.7,True,2
475,2025-01-05,2025-01-01,January 2025,17,101,Alice Johnson,WhatsApp,15.84,2.43,True,5
476,2025-01-05,2025-01-01,January 2025,13,106,Frank Miller,Email,14.58,2.65,True,1
477,2025-01-05,2025-01-01,January 2025,18,104,David Brown,Email,9.57,1.83,False,2
478,2025-01-05,2025-01-01,January 2025,15,102,Bob Smith,Chat,15.92,2.11,True,3
479,2025-01-05,2025-01-01,January 2025,19,105,Emma Davis,Chat,18.33,2.02,True,5
480,2025-01-05,2025-01-01,January 2025,8,101,Alice Johnson,Email,19.97,8.73,True,1
481,2025-01-05,2025-01-01,January 2025,17,104,David Brown,Phone,23.39,0.09,True,5
482,2025-01-05,2025-01-01,January 2025,12,106,Frank Miller,Email,23.43,0.44,True,4
483,2025-01-05,2025-01-01,January 2025,19,106,Frank Miller,Phone,10.92,1.48,True,5
484,2025-01-05,2025-01-01,January 2025,11,103,Carol White,WhatsApp,22.98,0.15,True,5
485,2025-01-05,2025-01-01,January 2025,18,104,David Brown,Phone,19.52,3.36,True,5
486,2025-01-05,2025-01-01,January 2025,10,104,David Brown,Email,15.01,0.63,True,3
487,2025-01-05,2025-01-01,January 2025,14,106,Frank Miller,Phone,16.14,0.99,True,4
488,2025-01-05,2025-01-01,January 2025,16,106,Frank Miller,WhatsApp,23.97,0.21,True,2
489,2025-01-05,2025-01-01,January 2025,8,101,Alice Johnson,Phone,14.45,1.35,True,2
490,2025-01-05,2025-01-01,January 2025,19,105,Emma Davis,WhatsApp,14.57,10.9,True,2
491,2025-01-05,2025-01-01,January 2025,10,106,Frank Miller,Email,17.3,1.27,True,4
492,2025-01-05,2025-01-01,January 2025,16,105,Emma Davis,Phone,16.22,5.22,True,2
493,2025-01-05,2025-01-01,January 2025,10,102,Bob Smith,Chat,20.1,3.0,True,3
494,2025-01-05,2025-01-01,January 2025,9,105,Emma Davis,Chat,13.36,1.09,True,5
495,2025-01-05,2025-01-01,January 2025,19,103,Carol White,WhatsApp,10.87,0.93,True,5
496,2025-01-05,2025-01-01,January 2025,15,101,Alice Johnson,Email,20.03,2.58,True,2
497,2025-01-05,2025-01-01,January 2025,14,101,Alice Johnson,WhatsApp,16.37,0.9,False,1
498,2025-01-05,2025-01-01,January 2025,19,104,David Brown,WhatsApp,12.95,0.22,True,4
499,2025-01-05,2025-01-01,January 2025,18,106,Frank Miller,Email,19.3,6.89,True,2
500,2025-01-06,2025-01-01,January 2025,15,106,Frank Miller,Phone,15.9,0.28,False,3
501,2025-01-06,2025-01-01,January 2025,15,104,David Brown,Phone,22.84,1.69,True,4
502,2025-01-06,2025-01-01,January 2025,9,104,David Brown,Email,13.88,1.02,True,3
503,2025-01-06,2025-01-01,January 2025,14,101,Alice Johnson,Phone,15.53,3.36,True,1
504,2025-01-06,2025-01-01,January 2025,15,101,Alice Johnson,Chat,14.13,1.27,True,4
505,2025-01-06,2025-01-01,January 2025,9,106,Frank Miller,WhatsApp,18.07,1.0,True,1
506,2025-01-06,2025-01-01,January 2025,12,104,David Brown,Phone,18.25,2.75,True,2
507,2025-01-06,2025-01-01,January 2025,14,106,Frank Miller,Phone,17.79,2.86,True,4
508,2025-01-06,2025-01-01,January 2025,9,106,Frank Miller,Phone,20.31,0.3,True,1
509,2025-01-06,2025-01-01,January 2025,18,104,David Brown,Phone,12.92,0.26,True,2
510,2025-01-06,2025-01-01,January 2025,11,104,David Brown,Chat,13.04,12.36,False,2
511,2025-01-06,2025-01-01,January 2025,15,101,Alice Johnson,Chat,19.24,0.17,True,5
512,2025-01-06,2025-01-01,January 2025,10,106,Frank Miller,Phone,15.21,5.36,True,1
513,2025-01-06,2025-01-01,January 2025,10,101,Alice Johnson,Phone,20.22,0.73,True,3
514,2025-01-06,2025-01-01,January 2025,17,101,Alice Johnson,Phone,22.22,0.68,True,5
515,2025-01-06,2025-01-01,January 2025,10,104,David Brown,Chat,14.96,8.54,True,2
516,2025-01-06,2025-01-01,January 2025,12,101,Alice Johnson,Phone,17.96,0.01,True,2
517,2025-01-06,2025-01-01,January 2025,14,104,David Brown,Chat,17.61,5.45,True,1
518,2025-01-06,2025-01-01,January 2025,13,106,Frank Miller,Email,4.46,1.82,False,3
519,2025-01-06,2025-01-01,January 2025,13,106,Frank Miller,Email,20.45,1.28,True,2
520,2025-01-06,2025-01-01,January 2025,13,105,Emma Davis,Phone,19.05,0.1,True,1
521,2025-01-06,2025-01-01,January 2025,16,106,Frank Miller,Phone,15.24,2.13,True,2
522,2025-01-06,2025-01-01,January 2025,11,104,David Brown,Phone,8.75,1.13,True,5
523,2025-01-06,2025-01-01,January 2025,11,103,Carol White,Phone,19.11,3.83,True,4
524,2025-01-06,2025-01-01,January 2025,9,102,Bob Smith,WhatsApp,12.72,5.08,True,3
525,2025-01-06,2025-01-01,January 2025,14,101,Alice Johnson,Phone,28.01,3.83,True,3
526,2025-01-06,2025-01-01,January 2025,13,106,Frank Miller,Phone,18.14,4.08,True,1
527,2025-01-06,2025-01-01,January 2025,9,102,Bob Smith,Phone,12.48,4.34,True,1
528,2025-01-06,2025-01-01,January 2025,8,102,Bob Smith,Phone,19.36,1.1,True,5
529,2025-01-06,2025-01-01,January 2025,16,101,Alice Johnson,Email,23.02,3.39,True,4
530,2025-01-06,2025-01-01,January 2025,9,105,Emma Davis,Phone,18.55,1.23,False,3
531,2025-01-06,2025-01-01,January 2025,11,101,Alice Johnson,Chat,17.01,6.27,True,5
532,2025-01-06,2025-01-01,January 2025,17,101,Alice Johnson,Email,11.48,5.97,True,2
533,2025-01-06,2025-01-01,January 2025,11,103,Carol White,Phone,12.23,1.48,True,3
534,2025-01-06,2025-01-01,January 2025,15,101,Alice Johnson,WhatsApp,7.84,1.28,True,1
535,2025-01-06,2025-01-01,January 2025,13,104,David Brown,Phone,13.68,5.56,True,5
536,2025-01-06,2025-01-01,January 2025,14,103,Carol White,Chat,24.95,1.11,True,4
537,2025-01-06,2025-01-01,January 2025,17,102,Bob Smith,Phone,10.58,6.44,True,3
538,2025-01-06,2025-01-01,January 2025,10,105,Emma Davis,Phone,17.25,4.89,True,3
539,2025-01-06,2025-01-01,January 2025,13,101,Alice Johnson,Chat,11.85,2.43,False,2
540,2025-01-06,2025-01-01,January 2025,8,105,Emma Davis,Phone,8.46,3.18,True,3
541,2025-01-06,2025-01-01,January 2025,15,101,Alice Johnson,Email,12.33,0.56,True,4
542,2025-01-06,2025-01-01,January 2025,16,102,Bob Smith,WhatsApp,20.7,7.1,True,3
543,2025-01-06,2025-01-01,January 2025,15,106,Frank Miller,Phone,14.19,10.52,True,2
544,2025-01-06,2025-01-01,January 2025,10,105,Emma Davis,Chat,17.94,0.51,False,1
545,2025-01-06,2025-01-01,January 2025,10,105,Emma Davis,Email,13.46,1.96,False,3
546,2025-01-06,2025-01-01,January 2025,15,102,Bob Smith,Email,11.77,0.02,True,5
547,2025-01-06,2025-01-01,January 2025,14,106,Frank Miller,Email,11.18,0.63,True,1
548,2025-01-06,2025-01-01,January 2025,11,103,Carol White,Phone,15.11,3.79,True,5
